report_file,report_group,experiment,status,language_reported,language_guess,corpus_family,source,input,input_bytes,input_chars,cleaned_chars,null_samples,seed,tool_version,hyphen_policy,encoding,encoding_sequence_len,encoding_unique_symbols,encoding_symbol_entropy_bits,event,event_description,event_count,metric,null_model,observed,null_mean,null_std,z,abs_z,p_emp,survives_markov_2,raw_metric_json
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,vowel,Basic Latin-vowel positions plus common accented vowels.,4414,prime_gap_affinity,markov_2,0.410605030591,0.411684071059,0.006147656557,-0.175520616246,0.175520616246,0.920792079208,False,"{""name"": ""prime_gap_affinity"", ""null_model"": ""markov_2"", ""observed"": 0.410605030591, ""null_mean"": 0.411684071059, ""null_std"": 0.006147656557, ""z_score"": -0.175520616246, ""empirical_p"": 0.920792079208, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,vowel,Basic Latin-vowel positions plus common accented vowels.,4414,zeta_spectral_coherence,markov_2,0.000280813955,0.000230976086,7.1803224e-05,0.694089570733,0.694089570733,0.485148514851,False,"{""name"": ""zeta_spectral_coherence"", ""null_model"": ""markov_2"", ""observed"": 0.000280813955, ""null_mean"": 0.000230976086, ""null_std"": 7.1803224e-05, ""z_score"": 0.694089570733, ""empirical_p"": 0.485148514851, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,vowel,Basic Latin-vowel positions plus common accented vowels.,4414,critical_line_symmetry,markov_2,0.824142627943,0.805659340596,0.039543629171,0.467415048513,0.467415048513,0.633663366337,False,"{""name"": ""critical_line_symmetry"", ""null_model"": ""markov_2"", ""observed"": 0.824142627943, ""null_mean"": 0.805659340596, ""null_std"": 0.039543629171, ""z_score"": 0.467415048513, ""empirical_p"": 0.633663366337, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,vowel,Basic Latin-vowel positions plus common accented vowels.,4414,gap_entropy,gap_order_shuffle,1.690138723336,1.690138723336,0.0,-0.704443469346,0.704443469346,1.0,,"{""name"": ""gap_entropy"", ""null_model"": ""gap_order_shuffle"", ""observed"": 1.690138723336, ""null_mean"": 1.690138723336, ""null_std"": 0.0, ""z_score"": -0.704443469346, ""empirical_p"": 1, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,vowel,Basic Latin-vowel positions plus common accented vowels.,4414,run_entropy,gap_order_shuffle,1.871665128583,1.887894300817,0.001163555396,-13.947915412749,13.947915412749,0.009900990099,,"{""name"": ""run_entropy"", ""null_model"": ""gap_order_shuffle"", ""observed"": 1.871665128583, ""null_mean"": 1.887894300817, ""null_std"": 0.001163555396, ""z_score"": -13.947915412749, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,vowel,Basic Latin-vowel positions plus common accented vowels.,4414,prime_index_occupancy_bias,gap_order_shuffle,-0.005773197719,0.003509287285,0.017515870158,-0.529947123375,0.529947123375,0.554455445545,,"{""name"": ""prime_index_occupancy_bias"", ""null_model"": ""gap_order_shuffle"", ""observed"": -0.005773197719, ""null_mean"": 0.003509287285, ""null_std"": 0.017515870158, ""z_score"": -0.529947123375, ""empirical_p"": 0.554455445545, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,vowel,Basic Latin-vowel positions plus common accented vowels.,4414,prime_gap_affinity,gap_order_shuffle,0.410605030591,0.410605030591,0.0,0.994987437107,0.994987437107,1.0,,"{""name"": ""prime_gap_affinity"", ""null_model"": ""gap_order_shuffle"", ""observed"": 0.410605030591, ""null_mean"": 0.410605030591, ""null_std"": 0.0, ""z_score"": 0.994987437107, ""empirical_p"": 1, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,vowel,Basic Latin-vowel positions plus common accented vowels.,4414,zeta_spectral_coherence,gap_order_shuffle,0.000280813955,0.000268569951,9.7075556e-05,0.126128605438,0.126128605438,0.930693069307,,"{""name"": ""zeta_spectral_coherence"", ""null_model"": ""gap_order_shuffle"", ""observed"": 0.000280813955, ""null_mean"": 0.000268569951, ""null_std"": 9.7075556e-05, ""z_score"": 0.126128605438, ""empirical_p"": 0.930693069307, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,vowel,Basic Latin-vowel positions plus common accented vowels.,4414,critical_line_symmetry,gap_order_shuffle,0.824142627943,0.801592765293,0.047239568021,0.477351161219,0.477351161219,0.643564356436,,"{""name"": ""critical_line_symmetry"", ""null_model"": ""gap_order_shuffle"", ""observed"": 0.824142627943, ""null_mean"": 0.801592765293, ""null_std"": 0.047239568021, ""z_score"": 0.477351161219, ""empirical_p"": 0.643564356436, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,7656,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,1729,event_density,observed_only,0.225835945664,,,,,,,"{""name"": ""event_density"", ""value"": 0.225835945664, ""details"": ""count(event=true) / sequence_length""}"
