report_file,report_group,experiment,status,language_reported,language_guess,corpus_family,source,input,input_bytes,input_chars,cleaned_chars,null_samples,seed,tool_version,hyphen_policy,encoding,encoding_sequence_len,encoding_unique_symbols,encoding_symbol_entropy_bits,event,event_description,event_count,metric,null_model,observed,null_mean,null_std,z,abs_z,p_emp,survives_markov_2,raw_metric_json
outputs\canonical_udhr_v0_3_nulls100\is_udhr_is_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,9967,,,consonant,Positions classified as consonant in the grapheme-class stream.,5018,gap_entropy,density_shuffle,1.813472375873,1.983997389645,0.000864709813,-197.204901811892,197.204901811892,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.813472375873, ""null_mean"": 1.983997389645, ""null_std"": 0.000864709813, ""z_score"": -197.204901811892, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\is_udhr_is_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,9967,,,consonant,Alphabetic non-vowel positions under the MVP classifier.,5018,gap_entropy,density_shuffle,1.813472375873,1.9839304713,0.000891950959,-191.107026344492,191.107026344492,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 1.813472375873, ""null_mean"": 1.9839304713, ""null_std"": 0.000891950959, ""z_score"": -191.107026344492, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\en_udhr_en_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,10638,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1746,gap_entropy,density_shuffle,3.263981624553,3.904356635058,0.0035681627,-179.469117392559,179.469117392559,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.263981624553, ""null_mean"": 3.904356635058, ""null_std"": 0.0035681627, ""z_score"": -179.469117392559, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\sw_udhr_sw_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,9909,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1696,gap_entropy,density_shuffle,3.114502212951,3.83869387687,0.004149677963,-174.517557827132,174.517557827132,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.114502212951, ""null_mean"": 3.83869387687, ""null_std"": 0.004149677963, ""z_score"": -174.517557827132, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\sw_udhr_sw_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,word_boundary,9909,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1696,gap_entropy,density_shuffle,3.114502212951,3.838962784184,0.004197833807,-172.579621894896,172.579621894896,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.114502212951, ""null_mean"": 3.838962784184, ""null_std"": 0.004197833807, ""z_score"": -172.579621894896, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\sw_udhr_sw_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,9909,,,whitespace,Whitespace positions.,1696,gap_entropy,density_shuffle,3.114502212951,3.83862393247,0.004261767879,-169.911112034018,169.911112034018,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.114502212951, ""null_mean"": 3.83862393247, ""null_std"": 0.004261767879, ""z_score"": -169.911112034018, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,7656,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1350,gap_entropy,density_shuffle,2.941187947255,3.787499236356,0.005031224445,-168.211793846873,168.211793846873,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.941187947255, ""null_mean"": 3.787499236356, ""null_std"": 0.005031224445, ""z_score"": -168.211793846873, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\ar_udhr_ar_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,word_boundary,7656,,,word_boundary,Positions marked as word boundaries after declared whitespace preprocessing.,1350,gap_entropy,density_shuffle,2.941187947255,3.787414807711,0.005105656105,-165.743019728479,165.743019728479,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.941187947255, ""null_mean"": 3.787414807711, ""null_std"": 0.005105656105, ""z_score"": -165.743019728479, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\de_udhr_de_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme,11932,,,whitespace,Whitespace positions.,1641,gap_entropy,density_shuffle,3.551874814698,4.175735759021,0.004005423272,-155.75406190999,155.75406190999,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 3.551874814698, ""null_mean"": 4.175735759021, ""null_std"": 0.004005423272, ""z_score"": -155.75406190999, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
outputs\canonical_udhr_v0_3_nulls100\he_udhr_he_canonical.json,canonical_udhr_v0_3_nulls100,,,,unknown,unknown,unknown,,,,,,,,,grapheme_class,5572,,,whitespace,Positions classified as whitespace in the grapheme-class stream.,1004,gap_entropy,density_shuffle,2.874069889037,3.747344955905,0.005647049647,-154.642711063319,154.642711063319,0.009900990099,,"{""name"": ""gap_entropy"", ""null_model"": ""density_shuffle"", ""observed"": 2.874069889037, ""null_mean"": 3.747344955905, ""null_std"": 0.005647049647, ""z_score"": -154.642711063319, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
