"report_file","report_group","experiment","status","language_reported","language_guess","corpus_family","source","input","input_bytes","input_chars","cleaned_chars","null_samples","seed","tool_version","hyphen_policy","encoding","encoding_sequence_len","encoding_unique_symbols","encoding_symbol_entropy_bits","event","event_description","event_count","metric","null_model","observed","null_mean","null_std","z","abs_z","p_emp","survives_markov_2","raw_metric_json"
"outputs\canonical_udhr_v0_3_nulls100\de_udhr_de_canonical.json","canonical_udhr_v0_3_nulls100","","","","de","parallel_udhr","udhr","","","","","","","","","word_boundary","11932","","","word_boundary","Positions marked as word boundaries after declared whitespace preprocessing.","1641","gap_entropy","markov_2","3.551874814698","3.722756324917","0.034431773127","-4.96290184032","4.96290184032","0.009900990099","True","{""name"": ""gap_entropy"", ""null_model"": ""markov_2"", ""observed"": 3.551874814698, ""null_mean"": 3.722756324917, ""null_std"": 0.034431773127, ""z_score"": -4.96290184032, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\de_udhr_de_canonical.json","canonical_udhr_v0_3_nulls100","","","","de","parallel_udhr","udhr","","","","","","","","","word_boundary","11932","","","word_boundary","Positions marked as word boundaries after declared whitespace preprocessing.","1641","run_entropy","markov_2","2.749784455725","2.836250974629","0.016355624754","-5.286653380979","5.286653380979","0.009900990099","True","{""name"": ""run_entropy"", ""null_model"": ""markov_2"", ""observed"": 2.749784455725, ""null_mean"": 2.836250974629, ""null_std"": 0.016355624754, ""z_score"": -5.286653380979, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\de_udhr_de_canonical.json","canonical_udhr_v0_3_nulls100","","","","de","parallel_udhr","udhr","","","","","","","","","word_boundary","11932","","","word_boundary","Positions marked as word boundaries after declared whitespace preprocessing.","1641","prime_gap_affinity","markov_2","0.324390243902","0.476399637647","0.012050362523","-12.614507941893","12.614507941893","0.009900990099","True","{""name"": ""prime_gap_affinity"", ""null_model"": ""markov_2"", ""observed"": 0.324390243902, ""null_mean"": 0.476399637647, ""null_std"": 0.012050362523, ""z_score"": -12.614507941893, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\el_udhr_el_canonical.json","canonical_udhr_v0_3_nulls100","","","","el","parallel_udhr","udhr","","","","","","","","","grapheme","5470","","","whitespace","Whitespace positions.","827","gap_entropy","markov_2","3.479224871707","3.641165657583","0.047254744236","-3.426974127046","3.426974127046","0.009900990099","True","{""name"": ""gap_entropy"", ""null_model"": ""markov_2"", ""observed"": 3.479224871707, ""null_mean"": 3.641165657583, ""null_std"": 0.047254744236, ""z_score"": -3.426974127046, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\el_udhr_el_canonical.json","canonical_udhr_v0_3_nulls100","","","","el","parallel_udhr","udhr","","","","","","","","","grapheme","5470","","","whitespace","Whitespace positions.","827","prime_gap_affinity","markov_2","0.418886198547","0.512999020127","0.018393920306","-5.116517850182","5.116517850182","0.009900990099","True","{""name"": ""prime_gap_affinity"", ""null_model"": ""markov_2"", ""observed"": 0.418886198547, ""null_mean"": 0.512999020127, ""null_std"": 0.018393920306, ""z_score"": -5.116517850182, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\el_udhr_el_canonical.json","canonical_udhr_v0_3_nulls100","","","","el","parallel_udhr","udhr","","","","","","","","","grapheme_class","5470","","","digit","Positions classified as digit in the grapheme-class stream.","23","zeta_spectral_coherence","markov_2","7.2185678e-05","1.2416202e-05","1.5965614e-05","3.743637701629","3.743637701629","0.029702970297","True","{""name"": ""zeta_spectral_coherence"", ""null_model"": ""markov_2"", ""observed"": 7.2185678e-05, ""null_mean"": 1.2416202e-05, ""null_std"": 1.5965614e-05, ""z_score"": 3.743637701629, ""empirical_p"": 0.029702970297, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\el_udhr_el_canonical.json","canonical_udhr_v0_3_nulls100","","","","el","parallel_udhr","udhr","","","","","","","","","grapheme_class","5470","","","whitespace","Positions classified as whitespace in the grapheme-class stream.","827","gap_entropy","markov_2","3.479224871707","3.633867991526","0.046456219251","-3.328792620484","3.328792620484","0.009900990099","True","{""name"": ""gap_entropy"", ""null_model"": ""markov_2"", ""observed"": 3.479224871707, ""null_mean"": 3.633867991526, ""null_std"": 0.046456219251, ""z_score"": -3.328792620484, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\el_udhr_el_canonical.json","canonical_udhr_v0_3_nulls100","","","","el","parallel_udhr","udhr","","","","","","","","","grapheme_class","5470","","","whitespace","Positions classified as whitespace in the grapheme-class stream.","827","prime_gap_affinity","markov_2","0.418886198547","0.515049874256","0.018707525468","-5.140373903092","5.140373903092","0.009900990099","True","{""name"": ""prime_gap_affinity"", ""null_model"": ""markov_2"", ""observed"": 0.418886198547, ""null_mean"": 0.515049874256, ""null_std"": 0.018707525468, ""z_score"": -5.140373903092, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\el_udhr_el_canonical.json","canonical_udhr_v0_3_nulls100","","","","el","parallel_udhr","udhr","","","","","","","","","word_boundary","5470","","","word_boundary","Positions marked as word boundaries after declared whitespace preprocessing.","827","gap_entropy","markov_2","3.479224871707","3.64471748219","0.049069656065","-3.372605878157","3.372605878157","0.009900990099","True","{""name"": ""gap_entropy"", ""null_model"": ""markov_2"", ""observed"": 3.479224871707, ""null_mean"": 3.64471748219, ""null_std"": 0.049069656065, ""z_score"": -3.372605878157, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
"outputs\canonical_udhr_v0_3_nulls100\el_udhr_el_canonical.json","canonical_udhr_v0_3_nulls100","","","","el","parallel_udhr","udhr","","","","","","","","","word_boundary","5470","","","word_boundary","Positions marked as word boundaries after declared whitespace preprocessing.","827","prime_gap_affinity","markov_2","0.418886198547","0.510276115396","0.015880008644","-5.755029414422","5.755029414422","0.009900990099","True","{""name"": ""prime_gap_affinity"", ""null_model"": ""markov_2"", ""observed"": 0.418886198547, ""null_mean"": 0.510276115396, ""null_std"": 0.015880008644, ""z_score"": -5.755029414422, ""empirical_p"": 0.009900990099, ""null_samples"": 100}"
